Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
18445081462483264286,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483266550,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483266763,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483267020,00000199,false,Rx,0,8,8F,FF,0B,82,F4,7C,00,FF,
18445081462483270651,000000F1,false,Rx,0,4,00,89,00,40,00,00,00,00,
18445081462483273000,000001F3,false,Rx,0,2,40,60,00,00,00,00,00,00,
18445081462483274153,0000019D,false,Rx,0,8,C0,00,3F,FD,00,00,00,FF,
18445081462483274324,000001AF,false,Rx,0,3,00,00,00,00,00,00,00,00,
18445081462483274538,000001F5,false,Rx,0,8,0F,0F,00,01,00,00,03,00,
18445081462483276118,000000C9,false,Rx,0,8,00,00,00,00,00,40,08,00,
18445081462483276375,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483276631,000001A1,false,Rx,0,7,00,10,01,00,00,00,00,00,
18445081462483276887,000001C3,false,Rx,0,8,06,4B,06,4B,00,00,00,00,
18445081462483277144,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483277357,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483277571,000002C3,false,Rx,0,6,06,4B,06,A0,0F,FF,00,00,
18445081462483277827,000002D1,false,Rx,0,6,00,00,00,00,00,00,00,00,
18445081462483277955,000002D3,false,Rx,0,2,03,03,00,00,00,00,00,00,
18445081462483279066,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483279322,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483279579,00000199,false,Rx,0,8,CF,FF,0B,82,F4,7B,00,FF,
18445081462483280177,000000F1,false,Rx,0,4,1C,89,00,40,00,00,00,00,
18445081462483280433,000001E1,false,Rx,0,5,00,FD,13,00,60,00,00,00,
18445081462483288549,000000C9,false,Rx,0,8,00,00,00,07,00,40,08,00,
18445081462483288806,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483289062,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483289276,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483290130,000000F1,false,Rx,0,4,28,89,00,40,00,00,00,00,
18445081462483291540,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483291796,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483292010,00000199,false,Rx,0,8,0F,FF,0B,82,F4,7E,00,FF,
18445081462483299143,0000019D,false,Rx,0,8,00,00,00,00,00,00,00,FF,
18445081462483299357,000001AF,false,Rx,0,3,00,00,00,00,00,00,00,00,
18445081462483299613,000001F5,false,Rx,0,8,0F,0F,00,01,00,00,03,00,
18445081462483299742,000004C9,false,Rx,0,4,60,3F,C1,00,00,00,00,00,
18445081462483299998,0000077F,false,Rx,0,7,00,18,C1,21,00,5B,03,00,
18445081462483300169,000000F1,false,Rx,0,4,34,89,00,40,00,00,00,00,
18445081462483301151,000000C9,false,Rx,0,8,00,00,00,0A,00,40,08,00,
18445081462483301408,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483301664,000001A1,false,Rx,0,7,00,10,01,00,00,00,00,00,
18445081462483301920,000001C3,false,Rx,0,8,06,4B,06,4B,00,00,00,00,
18445081462483302176,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483302347,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483303159,000001F3,false,Rx,0,2,80,A0,00,00,00,00,00,00,
18445081462483304056,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483304312,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483304569,00000199,false,Rx,0,8,4F,FF,0B,82,F4,7D,00,FF,
18445081462483310250,000000F1,false,Rx,0,4,00,89,00,40,00,00,00,00,
18445081462483312813,000001E1,false,Rx,0,5,00,00,10,00,00,00,00,00,
18445081462483313582,000000C9,false,Rx,0,8,00,00,00,0D,00,40,08,00,
18445081462483313838,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483314138,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483314308,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483316530,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483316786,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483317042,00000199,false,Rx,0,8,8F,FF,0B,82,F4,7C,00,FF,
18445081462483320631,000000F1,false,Rx,0,4,1C,89,00,40,00,00,00,00,
18445081462483324176,0000019D,false,Rx,0,8,40,00,3F,FF,00,00,00,FF,
18445081462483324347,000001AF,false,Rx,0,3,00,00,00,00,00,00,00,00,
18445081462483324603,000001F5,false,Rx,0,8,0F,0F,00,01,00,00,03,00,
18445081462483326141,000000C9,false,Rx,0,8,00,00,00,00,00,40,08,00,
18445081462483326398,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483326654,000001A1,false,Rx,0,7,00,10,01,00,00,00,00,00,
18445081462483326910,000001C3,false,Rx,0,8,06,4B,06,4B,00,00,00,00,
18445081462483327167,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483327337,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483327594,000002C3,false,Rx,0,6,06,4B,06,A0,0F,FF,00,00,
18445081462483327807,000002D1,false,Rx,0,6,00,00,00,00,00,00,00,00,
18445081462483327935,000002D3,false,Rx,0,2,03,03,00,00,00,00,00,00,
18445081462483328234,000003C1,false,Rx,0,8,07,65,04,00,00,00,00,00,
18445081462483328491,000003D1,false,Rx,0,8,00,3E,80,00,00,00,00,00,
18445081462483329003,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483329260,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483329516,00000199,false,Rx,0,8,CF,FF,0B,82,F4,7B,00,FF,
18445081462483330328,000000F1,false,Rx,0,4,28,89,00,40,00,00,00,00,
18445081462483330627,0000012A,false,Rx,0,8,47,00,00,00,B2,58,3F,FF,
18445081462483332464,000003E9,false,Rx,0,8,00,00,00,00,00,00,00,00,
18445081462483333275,00000134,false,Rx,0,4,00,00,10,00,00,00,00,00,
18445081462483335497,000001F1,false,Rx,0,8,AE,0F,8B,77,08,00,00,72,
18445081462483337675,000001F3,false,Rx,0,2,C0,E0,00,00,00,00,00,00,
18445081462483338102,000003C9,false,Rx,0,8,07,66,00,00,00,00,00,00,
18445081462483338615,000000C9,false,Rx,0,8,00,00,00,07,00,40,08,00,
18445081462483338829,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483339128,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483339298,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483340281,000000F1,false,Rx,0,4,34,89,00,40,00,00,00,00,
18445081462483341605,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483341861,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483342075,00000199,false,Rx,0,8,0F,FF,0B,82,F4,7E,00,FF,
18445081462483343100,000001E1,false,Rx,0,5,00,FF,11,00,20,00,00,00,
18445081462483349252,0000019D,false,Rx,0,8,80,00,3F,FE,00,00,00,FF,
18445081462483349380,000001AF,false,Rx,0,3,00,00,00,00,00,00,00,00,
18445081462483349636,000001F5,false,Rx,0,8,0F,0F,00,01,00,00,03,00,
18445081462483350149,000000F1,false,Rx,0,4,00,89,00,40,00,00,00,00,
18445081462483351131,000000C9,false,Rx,0,8,00,00,00,0A,00,40,08,00,
18445081462483351388,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483351644,000001A1,false,Rx,0,7,00,10,01,00,00,00,00,00,
18445081462483351900,000001C3,false,Rx,0,8,06,4B,06,4B,00,00,00,00,
18445081462483352157,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483352327,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483354036,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483354292,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483354549,00000199,false,Rx,0,8,4F,FF,0B,82,F4,7D,00,FF,
18445081462483360230,000000F1,false,Rx,0,4,1C,89,00,40,00,00,00,00,
18445081462483360529,000001F3,false,Rx,0,2,00,20,00,00,00,00,00,00,
18445081462483363562,000000C9,false,Rx,0,8,00,00,00,0D,00,40,08,00,
18445081462483363819,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483364075,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483364288,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483366552,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483366852,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483367065,00000199,false,Rx,0,8,8F,FF,0B,82,F4,7C,00,FF,
18445081462483370611,000000F1,false,Rx,0,4,28,89,00,40,00,00,00,00,
18445081462483373217,000001E1,false,Rx,0,5,00,FE,12,00,40,00,00,00,
18445081462483374199,0000019D,false,Rx,0,8,C0,00,3F,FD,00,00,00,FF,
18445081462483374370,000001AF,false,Rx,0,3,00,00,00,00,00,00,00,00,
18445081462483374626,000001F5,false,Rx,0,8,0F,0F,00,01,00,00,03,00,
18445081462483376164,000000C9,false,Rx,0,8,00,00,00,00,00,40,08,00,
18445081462483376378,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483376634,000001A1,false,Rx,0,7,00,10,01,00,00,00,00,00,
18445081462483376890,000001C3,false,Rx,0,8,06,4B,06,4B,00,00,00,00,
18445081462483377147,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483377360,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483377574,000002C3,false,Rx,0,6,06,4B,06,A0,0F,FF,00,00,
18445081462483377787,000002D1,false,Rx,0,6,00,00,00,00,00,00,00,00,
18445081462483377958,000002D3,false,Rx,0,2,03,03,00,00,00,00,00,00,
18445081462483379026,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483379325,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483379539,00000199,false,Rx,0,8,CF,FF,0B,82,F4,7B,00,FF,
18445081462483380265,000000F1,false,Rx,0,4,34,89,00,40,00,00,00,00,
18445081462483388552,000000C9,false,Rx,0,8,00,00,00,07,00,40,08,00,
18445081462483388809,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483389065,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483389236,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483390261,000000F1,false,Rx,0,4,00,89,00,40,00,00,00,00,
18445081462483391543,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483391799,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483392012,00000199,false,Rx,0,8,0F,FF,0B,82,F4,7E,00,FF,
18445081462483392910,000001F3,false,Rx,0,2,40,60,00,00,00,00,00,00,
18445081462483399146,0000019D,false,Rx,0,8,00,00,00,00,00,00,00,FF,
18445081462483399317,000001AF,false,Rx,0,3,00,00,00,00,00,00,00,00,
18445081462483399574,000001F5,false,Rx,0,8,0F,0F,00,01,00,00,03,00,
18445081462483400172,000000F1,false,Rx,0,4,1C,89,00,40,00,00,00,00,
18445081462483400428,000001E1,false,Rx,0,5,00,FD,13,00,60,00,00,00,
18445081462483401154,000000C9,false,Rx,0,8,00,00,00,0A,00,40,08,00,
18445081462483401410,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483401667,000001A1,false,Rx,0,7,00,10,01,00,00,00,00,00,
18445081462483401923,000001C3,false,Rx,0,8,06,4B,06,4B,00,00,00,00,
18445081462483402179,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483402393,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483404059,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483404315,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483404529,00000199,false,Rx,0,8,4F,FF,0B,82,F4,7D,00,FF,
18445081462483410168,000000F1,false,Rx,0,4,28,89,00,40,00,00,00,00,
18445081462483413542,000000C9,false,Rx,0,8,00,00,00,0D,00,40,08,00,
18445081462483413799,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483414098,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483414269,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483416533,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483416746,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483417002,00000199,false,Rx,0,8,8F,FF,0B,82,F4,7C,00,FF,
18445081462483420591,000000F1,false,Rx,0,4,34,89,00,40,00,00,00,00,
18445081462483423111,000001F3,false,Rx,0,2,80,A0,00,00,00,00,00,00,
18445081462483424136,0000019D,false,Rx,0,8,40,00,3F,FF,00,00,00,FF,
18445081462483424307,000001AF,false,Rx,0,3,00,00,00,00,00,00,00,00,
18445081462483424564,000001F5,false,Rx,0,8,0F,0F,00,01,00,00,03,00,
18445081462483426101,000000C9,false,Rx,0,8,00,00,00,00,00,40,08,00,
18445081462483426400,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483426614,000001A1,false,Rx,0,7,00,10,01,00,00,00,00,00,
18445081462483426870,000001C3,false,Rx,0,8,06,4B,06,4B,00,00,00,00,
18445081462483427127,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483427383,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483427597,000002C3,false,Rx,0,6,06,4B,06,A0,0F,FF,00,00,
18445081462483427810,000002D1,false,Rx,0,6,00,00,00,00,00,00,00,00,
18445081462483427938,000002D3,false,Rx,0,2,03,03,00,00,00,00,00,00,
18445081462483428237,000003C1,false,Rx,0,8,07,65,04,00,00,00,00,00,
18445081462483428494,000003D1,false,Rx,0,8,00,3E,80,00,00,00,00,00,
18445081462483429092,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483429348,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483429562,00000199,false,Rx,0,8,CF,FF,0B,82,F4,7B,00,FF,
18445081462483430202,000000F1,false,Rx,0,4,00,89,00,40,00,00,00,00,
18445081462483430629,0000012A,false,Rx,0,8,47,00,00,00,B2,58,3F,FF,
18445081462483432466,000003E9,false,Rx,0,8,00,00,00,00,00,00,00,00,
18445081462483433321,00000134,false,Rx,0,4,00,00,10,00,00,00,00,00,
18445081462483435499,000001E1,false,Rx,0,5,00,00,10,00,00,00,00,00,
18445081462483437763,000001F1,false,Rx,0,8,AE,0F,8B,77,08,00,00,72,
18445081462483438105,000003C9,false,Rx,0,8,07,66,00,00,00,00,00,00,
18445081462483438618,000000C9,false,Rx,0,8,00,00,00,07,00,40,08,00,
18445081462483438874,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483439130,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483439344,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483440284,000000F1,false,Rx,0,4,1C,89,00,40,00,00,00,00,
18445081462483441565,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483441822,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483442035,00000199,false,Rx,0,8,0F,FF,0B,82,F4,7E,00,FF,
18445081462483449212,0000019D,false,Rx,0,8,80,00,3F,FE,00,00,00,FF,
18445081462483449383,000001AF,false,Rx,0,3,00,00,00,00,00,00,00,00,
18445081462483449639,000001F5,false,Rx,0,8,0F,0F,00,01,00,00,03,00,
18445081462483450152,000000F1,false,Rx,0,4,28,89,00,40,00,00,00,00,
18445081462483451134,000000C9,false,Rx,0,8,00,00,00,0A,00,40,08,00,
18445081462483451390,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483451647,000001A1,false,Rx,0,7,00,10,01,00,00,00,00,00,
18445081462483451903,000001C3,false,Rx,0,8,06,4B,06,4B,00,00,00,00,
18445081462483452159,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483452330,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483452886,000001F3,false,Rx,0,2,C0,E0,00,00,00,00,00,00,
18445081462483454039,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483454295,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483454552,00000199,false,Rx,0,8,4F,FF,0B,82,F4,7D,00,FF,
18445081462483460190,000000F1,false,Rx,0,4,34,89,00,40,00,00,00,00,
18445081462483460618,000001E1,false,Rx,0,5,00,FF,11,00,20,00,00,00,
18445081462483463565,000000C9,false,Rx,0,8,00,00,00,0D,00,40,08,00,
18445081462483463821,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483464078,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483464291,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483466513,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483466812,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483467025,00000199,false,Rx,0,8,8F,FF,0B,82,F4,7C,00,FF,
18445081462483470614,000000F1,false,Rx,0,4,00,89,00,40,00,00,00,00,
18445081462483474159,0000019D,false,Rx,0,8,C0,00,3F,FD,00,00,00,FF,
18445081462483474330,000001AF,false,Rx,0,3,00,00,00,00,00,00,00,00,
18445081462483474586,000001F5,false,Rx,0,8,0F,0F,00,01,00,00,03,00,
18445081462483476124,000000C9,false,Rx,0,8,00,00,00,00,00,40,08,00,
18445081462483476380,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483476594,000001A1,false,Rx,0,7,00,10,01,00,00,00,00,00,
18445081462483476850,000001C3,false,Rx,0,8,06,4B,06,4B,00,00,00,00,
18445081462483477149,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483477320,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483477577,000002C3,false,Rx,0,6,06,4B,06,A0,0F,FF,00,00,
18445081462483477790,000002D1,false,Rx,0,6,00,00,00,00,00,00,00,00,
18445081462483477918,000002D3,false,Rx,0,2,03,03,00,00,00,00,00,00,
18445081462483479029,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483479285,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483479499,00000199,false,Rx,0,8,CF,FF,0B,82,F4,7B,00,FF,
18445081462483480268,000000F1,false,Rx,0,4,1C,89,00,40,00,00,00,00,
18445081462483482446,000003F9,false,Rx,0,8,00,00,00,00,69,00,0B,02,
18445081462483482617,000003FB,false,Rx,0,2,00,37,00,00,00,00,00,00,
18445081462483483130,000001F3,false,Rx,0,2,00,20,00,00,00,00,00,00,
18445081462483485223,000003F1,false,Rx,0,8,00,FF,69,18,82,F3,00,74,
18445081462483488555,000000C9,false,Rx,0,8,00,00,00,07,00,40,08,00,
18445081462483488811,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483489068,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483489281,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483490178,000000F1,false,Rx,0,4,28,89,00,40,00,00,00,00,
18445081462483490435,000001E1,false,Rx,0,5,00,FE,12,00,40,00,00,00,
18445081462483491545,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483491759,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483492015,00000199,false,Rx,0,8,0F,FF,0B,82,F4,7E,00,FF,
18445081462483499149,0000019D,false,Rx,0,8,00,00,00,00,00,00,00,FF,
18445081462483499320,000001AF,false,Rx,0,3,00,00,00,00,00,00,00,00,
18445081462483499534,000001F5,false,Rx,0,8,0F,0F,00,01,00,00,03,00,
18445081462483500174,000000F1,false,Rx,0,4,34,89,00,40,00,00,00,00,
18445081462483501114,000000C9,false,Rx,0,8,00,00,00,0A,00,40,08,00,
18445081462483501371,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483501627,000001A1,false,Rx,0,7,00,10,01,00,00,00,00,00,
18445081462483501883,000001C3,false,Rx,0,8,06,4B,06,4B,00,00,00,00,
18445081462483502139,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483502353,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483504062,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483504318,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483504532,00000199,false,Rx,0,8,4F,FF,0B,82,F4,7D,00,FF,
18445081462483510256,000000F1,false,Rx,0,4,00,89,00,40,00,00,00,00,
18445081462483510555,000001F3,false,Rx,0,2,40,60,00,00,00,00,00,00,
18445081462483513545,000000C9,false,Rx,0,8,00,00,00,0D,00,40,08,00,
18445081462483513801,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483514058,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483514271,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483516578,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483516834,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483517048,00000199,false,Rx,0,8,8F,FF,0B,82,F4,7C,00,FF,
18445081462483520679,000000F1,false,Rx,0,4,1C,89,00,40,00,00,00,00,
18445081462483523114,000001E1,false,Rx,0,5,00,FD,13,00,60,00,00,00,
18445081462483524182,0000019D,false,Rx,0,8,40,00,3F,FF,00,00,00,FF,
18445081462483524310,000001AF,false,Rx,0,3,00,00,00,00,00,00,00,00,
18445081462483524566,000001F5,false,Rx,0,8,0F,0F,00,01,00,00,03,00,
18445081462483526104,000000C9,false,Rx,0,8,00,00,00,00,00,40,08,00,
18445081462483526403,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483526617,000001A1,false,Rx,0,7,00,10,01,00,00,00,00,00,
18445081462483526916,000001C3,false,Rx,0,8,06,4B,06,4B,00,00,00,00,
18445081462483527172,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483527386,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483527599,000002C3,false,Rx,0,6,06,4B,06,A0,0F,FF,00,00,
18445081462483527813,000002D1,false,Rx,0,6,00,00,00,00,00,00,00,00,
18445081462483527941,000002D3,false,Rx,0,2,03,03,00,00,00,00,00,00,
18445081462483528240,000003C1,false,Rx,0,8,07,65,04,00,00,00,00,00,
18445081462483528496,000003D1,false,Rx,0,8,00,3E,80,00,00,00,00,00,
18445081462483529052,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483529308,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483529564,00000199,false,Rx,0,8,CF,FF,0B,82,F4,7B,00,FF,
18445081462483530333,000000F1,false,Rx,0,4,28,89,00,40,00,00,00,00,
18445081462483530632,0000012A,false,Rx,0,8,47,00,00,00,B2,58,3F,FF,
18445081462483532426,000003E9,false,Rx,0,8,00,00,00,00,00,00,00,00,
18445081462483533366,00000134,false,Rx,0,4,00,00,10,00,00,00,00,00,
18445081462483535502,000001F1,false,Rx,0,8,AE,0F,8B,77,08,00,00,72,
18445081462483537852,000003C9,false,Rx,0,8,07,66,00,00,00,00,00,00,
18445081462483538578,000000C9,false,Rx,0,8,00,00,00,07,00,40,08,00,
18445081462483538834,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483539133,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483539304,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483540158,000000F1,false,Rx,0,4,34,89,00,40,00,00,00,00,
18445081462483540372,000001F3,false,Rx,0,2,80,A0,00,00,00,00,00,00,
18445081462483541568,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483541824,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483542038,00000199,false,Rx,0,8,0F,FF,0B,82,F4,7E,00,FF,
18445081462483549215,0000019D,false,Rx,0,8,80,00,3F,FE,00,00,00,FF,
18445081462483549343,000001AF,false,Rx,0,3,00,00,00,00,00,00,00,00,
18445081462483549599,000001F5,false,Rx,0,8,0F,0F,00,01,00,00,03,00,
18445081462483550283,000000F1,false,Rx,0,4,00,89,00,40,00,00,00,00,
18445081462483551094,000000C9,false,Rx,0,8,00,00,00,0A,00,40,08,00,
18445081462483551351,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483551607,000001A1,false,Rx,0,7,00,10,01,00,00,00,00,00,
18445081462483551863,000001C3,false,Rx,0,8,06,4B,06,4B,00,00,00,00,
18445081462483552119,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483552333,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483553017,000001E1,false,Rx,0,5,00,00,10,00,00,00,00,00,
18445081462483554042,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
18445081462483554298,000000F9,false,Rx,0,8,00,00,40,00,00,00,00,FF,
18445081462483554554,00000199,false,Rx,0,8,4F,FF,0B,82,F4,7D,00,FF,
18445081462483560193,000000F1,false,Rx,0,4,1C,89,00,40,00,00,00,00,
18445081462483563568,000000C9,false,Rx,0,8,00,00,00,0D,00,40,08,00,
18445081462483563782,00000191,false,Rx,0,8,06,4B,06,4B,05,CA,00,00,
18445081462483564081,000001ED,false,Rx,0,8,01,90,00,00,00,00,17,C0,
18445081462483564251,000001EF,false,Rx,0,4,00,00,00,00,00,00,00,00,
18445081462483566515,000000C7,false,Rx,0,4,03,FE,00,00,00,00,00,00,
